season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
262,21NG,17,LW,93,94,96,92,78,81,93,79,64,91,90,96,81,84,85,97,92,100,92,93,42,46,58,51,79,57,85,81,67,99,16,17,15,15,15,84,93,91,93,91,92,85,92,72,79,62,79,75,63,75,24
262,21NG,17,CB,94,95,85,48,74,45,56,49,54,93,77,70,91,45,51,90,90,84,81,87,98,92,91,98,90,100,92,95,97,93,17,20,18,18,14,75,78,77,78,80,82,84,82,91,88,94,88,89,94,89,24
262,21NG,19,CB,99,96,99,73,67,46,74,50,68,96,64,56,99,54,56,62,92,90,95,97,100,101,103,102,101,99,97,99,97,97,14,17,14,15,18,81,78,79,78,80,81,86,81,97,91,99,91,95,99,95,24
262,21NG,19,CB,97,99,86,65,77,50,54,55,60,88,70,55,90,59,61,70,84,77,82,95,98,99,99,103,97,103,92,96,97,86,14,16,14,17,18,78,74,75,74,76,77,81,77,93,88,97,88,91,97,91,24
262,21NG,17,CAM,93,92,98,85,92,99,87,73,89,93,96,99,96,89,96,98,93,99,91,89,62,74,58,66,66,64,89,86,75,89,17,15,17,16,16,86,93,91,93,93,93,90,93,80,82,71,82,79,71,79,24
262,21NG,18,CDM,96,84,89,74,79,83,90,63,64,100,96,84,100,67,83,91,100,92,94,96,96,97,99,90,90,86,97,87,98,101,18,17,14,16,17,86,90,90,90,93,92,96,92,96,93,93,93,93,93,93,25
262,21NG,18,CB,97,100,95,55,70,59,64,60,63,91,71,63,90,58,61,88,87,86,93,94,100,99,100,100,96,98,95,99,103,93,16,14,17,16,14,78,79,79,79,81,82,85,82,94,91,97,91,93,97,93,23
262,21NG,18,CF,94,96,87,98,93,86,96,92,77,93,96,95,93,79,90,96,94,91,84,91,77,78,68,96,63,93,99,79,81,94,16,17,16,17,17,94,94,94,94,93,94,91,94,84,85,80,85,83,80,83,24
262,21NG,19,CB,97,103,96,75,93,75,79,73,84,92,86,86,96,74,77,97,93,85,88,95,98,100,96,97,96,103,97,99,103,97,18,15,17,17,15,88,89,89,89,89,91,91,91,95,95,97,95,95,97,95,24
262,21NG,18,RW,92,90,94,83,92,86,89,76,80,89,89,93,88,87,96,100,97,98,97,88,38,41,35,57,33,86,78,70,63,94,16,17,15,17,17,86,92,90,92,91,91,84,91,67,69,55,69,64,55,64,24
262,21NG,18,CB,97,102,101,54,81,64,84,64,65,98,84,78,93,54,66,97,96,96,100,92,100,101,99,95,93,97,100,100,102,101,19,19,15,17,17,84,87,87,87,89,90,91,90,96,95,97,95,95,97,95,25
262,21NG,19,CB,98,83,86,53,86,56,58,47,57,99,76,65,99,48,68,85,84,78,93,92,98,103,98,103,99,105,99,99,93,92,22,19,18,16,16,78,77,78,77,80,81,87,81,96,91,98,91,92,99,92,26
262,21NG,19,ST,98,104,105,103,98,97,101,94,98,93,91,90,91,75,96,100,99,105,102,100,35,36,50,86,42,89,96,73,98,99,17,17,14,14,17,98,98,98,98,97,97,90,97,72,76,62,76,71,62,71,25
262,21NG,17,ST,92,95,91,96,93,87,96,95,93,76,93,65,62,56,83,92,96,92,87,96,40,45,41,86,40,86,80,78,94,93,16,16,15,14,17,92,89,92,89,89,86,80,86,65,67,62,67,65,62,65,24
262,21NG,19,LB,96,105,103,66,98,85,93,78,68,97,91,98,89,78,92,91,93,99,95,98,93,98,93,88,97,93,97,91,92,93,18,17,17,13,16,89,92,91,92,91,93,92,93,94,96,94,96,96,94,96,25
262,21NG,20,CM,100,98,100,91,96,90,97,86,82,103,100,90,104,71,93,102,104,100,104,100,88,98,97,85,90,91,101,92,94,100,16,13,15,20,17,95,98,98,98,100,99,100,99,98,97,93,97,95,93,95,25
262,21NG,19,CAM,96,93,101,99,95,101,95,87,95,94,97,75,96,86,92,101,95,100,102,97,43,41,40,88,43,77,89,67,82,98,16,16,17,15,17,94,95,96,95,96,94,90,94,71,72,61,72,68,61,68,24
262,21NG,19,ST,98,102,102,104,100,91,99,93,96,93,94,99,74,78,93,93,96,97,94,100,56,44,43,98,38,101,98,95,91,100,16,14,15,15,17,98,97,97,97,95,96,87,96,73,77,69,77,73,69,73,24
262,21NG,19,CM,96,94,92,95,94,89,96,80,80,97,96,84,100,79,89,103,98,90,93,99,89,88,93,70,78,94,98,93,73,100,16,15,16,16,16,93,95,96,95,96,96,96,96,93,91,88,91,89,87,89,24
262,21NG,18,RWB,96,104,105,74,74,70,96,55,63,96,91,94,80,70,91,99,97,103,103,97,90,96,88,75,95,86,104,93,94,90,15,16,15,17,16,86,94,92,94,93,95,92,95,92,96,90,96,95,90,95,24
262,21NG,17,RW,92,98,99,91,91,94,89,82,76,89,85,80,69,78,91,97,95,95,91,92,57,48,45,67,46,87,84,68,91,89,16,18,15,17,17,89,92,92,92,91,90,83,90,70,73,64,73,70,64,70,25
262,21NG,20,RW,100,100,105,100,90,104,98,83,88,92,99,106,95,93,106,103,102,105,103,97,59,53,48,66,42,81,94,93,75,107,15,17,15,15,18,94,100,98,100,99,99,92,99,77,80,66,80,75,66,75,25
262,21NG,18,LW,94,104,104,92,88,85,91,81,79,90,91,91,93,74,91,99,93,103,103,87,53,59,49,66,59,90,94,75,95,96,17,16,16,17,15,89,94,92,94,93,94,87,94,75,78,68,78,75,68,75,24
262,21NG,21,CAM,100,98,101,94,91,93,101,88,83,102,104,102,95,87,101,104,103,99,100,100,74,70,67,68,65,81,98,84,73,102,16,17,15,16,18,94,100,99,100,100,101,97,101,86,88,76,88,84,76,84,25
262,21NG,20,CAM,99,96,101,99,94,91,101,92,75,101,97,89,89,64,88,103,102,102,101,100,53,54,51,60,53,83,91,69,65,102,17,14,15,16,15,94,99,98,99,99,98,93,98,77,79,65,79,75,65,75,24
262,21NG,16,CM,91,92,88,88,91,91,84,67,67,95,88,59,95,66,67,95,94,88,79,89,79,88,82,76,78,87,89,81,77,92,18,13,18,15,17,87,88,90,88,91,88,91,88,87,83,83,83,83,83,83,23
262,21NG,16,RM,93,94,96,91,86,84,94,85,70,92,96,92,85,83,90,97,93,97,96,91,54,73,61,69,71,69,93,74,61,83,32,30,37,32,29,88,93,92,93,93,93,89,93,78,82,70,82,79,70,79,37
262,21NG,17,CM,92,90,88,81,92,96,92,78,74,95,91,79,96,80,87,91,95,83,92,89,88,90,85,89,88,88,91,91,88,93,18,14,18,14,14,89,89,90,89,91,90,92,90,90,88,88,88,88,89,88,23
262,21NG,18,RB,96,99,100,71,85,81,96,76,74,93,90,95,89,73,88,96,91,95,97,90,100,98,99,88,96,90,102,100,99,95,16,18,14,19,19,87,91,90,91,90,92,92,92,95,96,95,96,96,95,96,25
