season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
217,COC,15,RW,87,89,97,81,79,87,81,59,70,85,83,86,77,87,82,95,89,93,87,84,43,59,65,49,51,67,93,44,55,84,14,12,13,13,7,79,87,85,87,86,87,82,87,70,76,59,76,71,58,71,19
217,COC,16,CM,91,88,86,86,76,86,88,74,74,93,94,70,91,70,76,98,96,90,96,90,67,83,86,76,75,77,95,75,82,83,16,6,14,6,12,86,89,90,89,92,90,91,90,86,84,79,84,83,79,83,19
217,COC,18,CM,95,76,79,92,90,101,92,76,81,96,91,78,97,68,76,97,99,83,96,95,81,94,94,85,90,85,101,98,92,85,9,11,15,10,13,90,91,92,91,93,91,95,91,93,90,90,90,89,90,89,20
217,COC,10,GK,81,34,47,12,25,12,12,17,23,36,65,17,32,10,23,14,18,69,35,80,17,19,12,22,10,52,40,29,67,23,83,78,82,85,79,26,29,29,29,33,30,34,30,30,27,26,27,26,26,26,81
217,COC,13,CM,82,76,78,79,73,78,78,69,66,85,84,74,82,72,73,87,88,83,74,79,60,82,74,78,70,69,79,58,88,69,10,8,13,11,15,79,81,81,81,83,81,82,81,77,77,73,77,76,73,76,18
217,COC,14,CM,85,85,84,75,80,87,80,59,65,89,84,70,85,48,72,91,86,89,86,80,65,84,82,71,74,69,95,82,79,76,10,9,14,6,11,79,83,83,83,85,83,85,83,82,81,77,81,80,76,80,17
217,COC,16,CM,89,64,76,78,82,88,92,71,68,96,86,82,92,74,80,82,88,79,85,90,79,88,88,67,76,78,94,92,77,78,7,13,7,13,9,81,84,84,84,86,85,89,85,88,84,82,84,83,82,83,19
217,COC,17,RW,92,91,88,94,89,91,88,80,77,93,85,95,92,84,84,95,96,98,84,85,34,59,38,58,56,60,85,83,80,82,10,8,11,11,12,86,92,90,92,91,91,86,91,71,74,59,74,70,60,70,18
217,COC,9,RB,77,77,76,68,74,68,65,74,59,78,48,78,73,55,45,60,76,65,57,69,76,81,77,78,78,80,85,69,80,71,12,8,9,11,10,71,69,68,69,67,70,70,70,75,76,77,76,77,77,77,16
217,COC,11,RB,77,72,72,75,75,70,71,69,64,76,60,79,76,60,52,68,76,68,62,71,78,81,78,82,79,81,85,73,84,75,22,19,20,21,20,74,72,71,72,71,73,73,73,76,77,78,77,77,78,77,26
217,COC,10,CM,78,70,75,70,74,76,70,77,73,83,80,78,83,79,78,72,77,82,87,76,55,73,67,54,61,58,89,70,70,73,7,8,11,11,9,70,75,74,75,76,76,78,76,73,73,65,73,71,65,71,16
217,COC,15,CM,86,88,83,83,83,84,87,68,62,88,92,78,82,68,62,91,89,86,76,85,25,85,80,60,72,64,88,53,71,80,13,7,10,8,10,81,86,86,86,87,86,86,86,76,79,67,79,76,66,76,17
217,COC,18,LW,94,95,99,89,85,95,94,83,77,86,96,90,75,78,79,100,95,98,102,97,30,44,50,73,35,79,88,80,88,86,10,10,15,13,12,89,94,93,94,93,92,86,92,68,72,59,72,68,59,68,20
217,COC,16,ST,91,96,99,95,88,85,93,86,63,78,70,49,47,53,64,96,90,90,80,92,31,45,30,83,41,97,70,66,82,92,9,11,13,8,16,91,86,89,86,85,82,73,82,59,62,59,62,60,59,60,20
217,COC,9,LB,77,94,89,66,70,64,74,60,46,79,64,68,78,61,38,78,83,87,80,72,65,80,67,70,80,63,84,73,91,65,9,15,7,6,8,73,76,75,76,75,77,75,77,74,76,73,76,77,73,77,16
217,COC,13,CB,83,82,76,65,74,63,72,50,52,74,63,54,64,47,45,74,85,65,58,84,78,85,83,84,80,93,92,89,83,72,15,8,9,9,12,75,72,74,72,73,73,74,73,80,78,83,78,79,83,79,18
217,COC,8,CB,75,69,60,34,59,39,29,40,50,67,45,50,55,36,45,60,70,60,61,68,71,82,72,75,81,78,60,77,71,72,6,11,12,12,14,55,55,54,55,55,56,59,56,69,67,75,67,69,75,69,17
217,COC,7,GK,74,34,32,11,37,14,11,15,39,36,60,11,23,13,25,16,19,47,41,65,14,13,19,22,14,73,45,27,59,40,77,75,71,79,75,26,25,27,25,30,27,31,27,29,25,27,25,25,27,25,74
217,COC,13,CB,82,76,71,41,67,54,44,36,44,81,45,51,71,33,36,71,79,65,61,78,80,85,79,80,85,84,73,88,88,73,14,12,13,14,12,64,64,64,64,65,66,69,66,78,75,82,75,77,82,77,20
217,COC,13,RB,82,84,87,50,65,67,74,58,71,83,70,84,74,64,80,78,86,85,82,84,79,83,83,70,80,68,86,76,66,76,7,8,7,7,7,71,77,75,77,77,79,78,79,80,83,78,83,82,78,82,15
217,COC,9,ST,74,75,81,71,72,73,84,74,68,79,74,71,68,70,73,74,75,74,70,78,14,29,18,67,24,75,47,33,67,75,9,16,11,8,13,74,75,76,75,75,74,68,74,49,52,42,52,48,42,48,18
217,COC,12,CB,81,71,67,33,70,60,46,32,39,74,47,67,64,38,59,65,76,65,61,78,80,79,82,84,81,93,54,79,84,65,6,15,12,6,10,62,62,62,62,62,63,65,63,74,73,81,73,75,81,75,16
217,COC,15,RB,86,98,96,51,86,68,66,57,63,86,71,84,69,71,76,76,84,76,82,82,80,89,84,82,85,86,97,79,84,77,12,6,16,8,15,75,77,76,77,76,80,78,80,83,86,84,86,86,83,86,18
217,COC,9,CDM,74,62,62,70,78,73,67,60,62,81,74,61,78,65,68,82,79,67,72,69,73,75,68,44,67,80,74,79,59,76,14,14,8,10,15,69,72,73,72,74,72,75,72,74,70,70,70,68,70,68,19
217,COC,13,CDM,81,82,73,46,73,63,46,31,54,80,72,58,75,32,36,65,82,64,57,81,80,83,83,55,75,94,84,85,62,68,11,7,13,10,15,64,67,67,67,70,70,74,70,81,77,79,77,77,78,77,18
217,COC,17,CAM,92,86,94,84,88,93,89,83,70,94,94,81,87,87,93,92,95,95,93,92,24,44,30,48,40,61,79,55,59,91,12,7,9,6,14,83,90,90,90,92,89,85,89,65,67,50,67,62,50,62,18
217,COC,15,CM,84,70,72,68,81,70,80,63,77,89,83,74,86,70,75,83,88,69,68,84,72,84,84,68,79,83,81,86,53,85,7,12,11,7,6,77,79,80,79,81,80,84,80,83,80,79,80,79,79,79,16
217,COC,14,ST,82,68,74,84,84,69,88,84,67,80,70,67,66,69,63,64,77,60,71,83,58,40,40,97,37,89,84,54,80,80,16,10,8,11,8,82,74,77,74,74,74,71,74,62,62,61,62,61,61,61,18
217,COC,14,RB,88,86,79,35,52,36,58,32,59,89,61,90,60,43,54,76,91,76,70,84,91,95,86,89,95,75,83,88,72,68,15,6,7,6,13,66,73,70,73,72,76,75,76,84,88,88,88,88,88,88,17
217,COC,10,LM,76,79,77,72,80,79,75,57,62,77,74,76,69,66,78,80,79,75,66,75,68,78,76,68,70,76,79,72,63,76,15,15,7,9,14,75,76,76,76,76,76,75,76,74,75,73,75,75,72,75,19
217,COC,13,CB,81,75,58,34,48,38,40,47,33,74,54,42,69,34,40,45,74,60,63,74,81,80,78,85,81,94,76,76,94,53,14,13,10,14,16,57,55,56,55,58,58,65,58,75,70,81,70,73,81,73,20
217,COC,9,CAM,78,80,84,80,73,76,75,68,65,79,76,71,78,75,71,81,79,78,68,76,21,28,25,64,29,65,65,43,67,68,6,14,12,9,6,75,78,77,78,78,77,71,77,53,56,44,56,52,44,52,16
217,COC,7,GK,76,43,42,12,23,20,13,17,16,34,14,13,32,19,13,19,20,44,52,74,13,15,18,14,15,65,35,30,71,36,78,73,70,85,75,26,26,25,26,26,27,27,27,28,26,27,26,26,27,26,76
217,COC,17,LB,92,88,89,56,75,69,68,62,56,92,76,95,85,62,84,79,95,88,89,95,94,93,94,87,90,81,100,75,75,87,12,9,10,10,14,77,82,80,82,82,85,86,85,90,93,89,93,92,88,92,20
217,COC,14,LB,84,93,90,55,80,72,70,68,60,80,70,88,71,59,78,83,79,89,91,85,78,85,84,79,84,80,88,82,79,82,7,7,9,5,12,75,78,76,78,76,79,77,79,80,84,81,84,84,81,84,16
217,COC,9,CB,76,76,67,44,49,47,44,37,48,80,52,49,68,36,45,70,82,71,55,72,76,79,76,80,81,76,68,64,75,66,8,14,12,8,7,61,64,63,64,65,65,68,65,74,72,76,72,74,76,74,16
217,COC,12,CB,80,78,70,34,63,39,30,36,45,73,43,32,62,45,44,53,79,60,60,79,79,82,80,80,82,89,72,76,72,71,7,8,13,9,6,58,56,57,56,58,58,63,58,75,71,80,71,74,80,74,15
217,COC,14,RB,85,90,96,60,72,73,69,64,51,84,75,83,64,68,64,75,84,85,77,85,84,86,85,74,81,72,92,53,70,74,10,7,10,8,6,74,79,77,79,77,79,78,79,80,85,79,85,85,78,85,16
217,COC,14,RM,85,88,84,70,67,74,86,74,72,87,88,84,80,72,78,88,89,79,75,85,64,69,77,60,75,64,79,66,66,78,4,5,4,8,4,77,84,83,84,84,85,83,85,77,80,71,80,78,70,78,13
217,COC,14,CM,85,70,70,83,85,94,78,77,72,85,89,60,82,73,76,85,89,79,64,85,55,79,78,66,55,69,95,78,70,74,16,8,16,6,9,80,80,83,80,84,81,85,81,78,75,71,75,73,70,73,18
217,COC,16,RW,87,90,94,81,87,82,82,78,65,84,85,83,84,84,88,93,91,90,102,87,45,49,55,49,48,75,85,61,55,83,13,12,12,11,11,81,87,86,87,86,87,82,87,69,72,58,72,68,58,68,20
217,COC,14,LB,83,80,84,59,78,72,68,67,90,83,74,92,79,84,82,76,84,76,76,84,82,83,85,75,84,75,78,75,73,81,14,13,14,11,14,73,77,76,77,77,79,79,79,81,83,80,83,83,80,83,20
217,COC,8,LB,74,84,80,43,62,54,63,35,56,70,67,71,65,56,58,65,73,73,65,74,66,73,75,65,74,75,84,64,77,69,15,15,16,7,8,63,67,66,67,67,69,68,69,71,74,71,74,74,71,74,18
217,COC,17,CDM,92,83,85,67,83,69,69,35,54,95,80,60,86,43,33,85,95,79,94,90,94,99,95,69,95,82,96,89,90,84,8,6,8,13,12,78,80,82,80,84,83,87,83,92,89,90,89,89,90,89,18
217,COC,14,CB,85,81,85,31,65,59,58,61,62,83,72,55,78,45,35,63,74,83,94,89,83,88,92,75,80,86,78,98,89,80,14,7,9,6,6,64,67,67,67,70,70,75,70,83,79,85,79,80,84,80,17
217,COC,15,CB,88,73,68,57,54,51,58,32,35,76,22,43,65,25,46,69,81,61,60,90,94,88,88,95,88,89,62,90,94,76,7,9,13,15,10,69,64,66,64,63,64,66,64,79,76,88,76,79,89,79,19
217,COC,9,ST,76,83,78,77,82,74,78,76,71,73,68,68,55,73,41,73,73,71,72,75,20,20,23,73,24,86,75,70,72,73,10,14,10,11,8,76,74,75,74,72,73,65,73,51,54,46,54,50,46,50,17
217,COC,9,CB,77,73,68,45,58,46,51,28,45,77,60,59,73,47,28,68,76,75,74,75,78,77,77,73,78,80,69,90,78,75,10,9,11,14,13,62,64,64,64,66,66,69,66,76,73,77,73,73,78,73,18
217,COC,14,LW,83,88,82,82,87,86,84,65,75,80,81,87,74,90,84,84,88,84,67,80,83,49,61,52,30,68,68,78,69,75,6,7,11,6,11,79,83,83,83,82,82,78,82,70,70,63,70,67,62,67,15
217,COC,13,RW,82,89,88,75,69,78,79,57,71,82,78,86,75,59,65,85,85,86,82,84,66,66,68,63,65,70,78,59,71,69,6,14,12,12,14,77,82,81,82,81,82,79,82,73,77,68,77,75,68,75,19
217,COC,7,CM,70,75,74,65,72,71,62,27,52,70,70,60,72,55,61,70,74,72,70,65,64,69,76,62,64,70,78,75,58,60,7,12,7,14,12,67,68,68,68,69,69,70,69,70,69,68,69,69,67,69,16
217,COC,7,RB,72,72,76,18,59,49,59,31,43,65,48,76,53,50,46,69,75,72,73,68,70,78,68,71,77,55,70,53,43,40,15,12,8,6,13,56,62,60,62,60,64,62,64,66,71,68,71,72,68,72,17
217,COC,10,ST,78,89,85,79,77,69,83,72,78,72,72,61,62,45,62,78,75,75,73,78,20,39,40,78,25,75,75,73,73,79,10,15,8,6,10,78,76,77,76,75,75,69,75,56,58,52,58,55,51,55,17
217,COC,6,GK,74,40,42,11,19,12,11,14,20,34,24,12,25,14,15,15,17,57,52,77,19,20,24,13,12,75,31,18,66,23,75,72,71,74,76,25,25,24,25,26,26,27,26,29,27,29,27,26,28,26,74
217,COC,14,CM,83,79,87,76,74,80,85,77,76,85,87,79,85,76,83,82,88,84,83,80,62,69,79,45,52,59,90,73,67,85,15,14,9,15,9,76,82,82,82,83,83,83,83,77,76,66,76,73,65,73,20
217,COC,9,LB,77,75,76,42,63,40,68,52,56,76,57,70,67,48,61,70,79,65,68,78,80,84,76,70,79,76,84,73,90,71,15,14,13,6,11,65,67,67,67,67,70,70,70,76,77,78,77,77,78,77,18
217,COC,13,CB,83,73,67,25,65,60,32,27,41,75,50,49,71,16,45,61,74,61,59,82,87,87,86,82,83,85,66,80,78,82,8,10,7,13,14,58,58,58,58,60,61,67,61,78,74,83,74,76,83,76,18
217,COC,14,LB,82,78,68,54,61,60,40,65,63,86,73,80,79,73,76,79,86,83,82,82,85,82,84,88,81,80,89,63,73,80,15,14,15,10,8,68,73,70,73,73,75,78,75,82,82,81,82,82,81,82,19
217,COC,9,LB,76,84,80,60,70,61,63,62,33,78,62,78,67,57,60,71,78,74,82,78,72,76,71,74,75,80,80,88,77,71,13,8,9,14,7,70,72,71,72,71,73,71,73,75,76,76,76,76,76,76,17
217,COC,14,GK,90,41,57,10,17,13,12,14,22,45,42,13,42,13,13,10,16,61,56,89,10,13,17,12,10,75,44,45,78,64,92,89,88,93,89,26,28,28,28,32,31,34,31,33,28,29,28,27,29,27,90
217,COC,15,CM,87,76,83,76,80,84,84,68,76,92,84,78,88,76,75,83,90,83,88,88,60,83,84,57,72,63,89,77,61,76,15,7,12,13,8,78,83,83,83,85,84,87,84,82,81,73,81,79,73,79,19
217,COC,14,CDM,87,74,78,76,87,86,78,78,84,90,88,86,91,84,84,83,87,88,94,90,89,83,91,65,83,74,89,92,72,82,31,24,28,29,25,79,83,83,83,85,84,87,84,87,86,83,86,84,83,84,34
217,COC,16,CM,84,80,84,78,80,87,80,61,65,89,83,65,80,70,68,91,88,81,89,86,56,78,76,65,74,88,80,73,63,80,9,14,12,10,6,81,83,84,83,85,82,84,82,79,77,74,77,76,74,76,18
217,COC,16,CM,89,76,74,79,88,100,88,59,59,90,89,66,91,70,73,86,95,60,71,89,72,84,85,62,68,84,85,97,39,77,7,8,11,13,7,82,84,86,84,87,84,89,84,86,80,79,80,79,78,79,17
217,COC,12,CB,80,77,74,40,69,56,49,25,52,75,47,73,55,58,49,63,76,65,61,75,79,80,82,83,79,85,69,87,85,64,9,9,13,7,10,63,64,63,64,62,65,65,65,74,75,80,75,77,80,77,16
217,COC,11,CM,79,70,72,75,75,74,80,69,62,82,83,54,80,69,75,85,82,72,52,82,56,68,75,53,70,80,73,85,69,68,6,15,9,10,15,75,77,79,77,80,77,79,77,75,71,70,71,70,70,70,19
217,COC,13,GK,87,50,64,10,35,15,11,19,21,47,60,17,33,10,10,12,32,48,50,80,18,12,25,12,11,67,40,25,71,56,88,90,84,88,88,29,32,33,32,37,35,37,35,34,32,29,32,31,28,31,87
217,COC,6,GK,75,47,48,15,26,14,13,13,36,28,47,20,33,15,20,12,32,51,40,77,13,12,17,16,14,64,32,30,67,46,80,74,66,77,74,28,29,29,29,31,31,31,31,29,27,27,27,27,27,27,75
217,COC,9,CDM,76,82,71,45,78,59,56,41,55,69,68,45,68,39,38,60,74,65,61,74,78,85,76,83,76,89,77,92,67,71,13,12,11,13,12,66,63,65,63,65,64,69,64,76,71,80,71,74,80,74,19
217,COC,16,CDM,90,68,80,65,86,79,69,53,66,91,85,52,88,74,59,78,87,76,76,90,89,94,89,83,89,93,95,89,89,88,13,14,16,12,12,78,76,79,76,81,78,86,78,90,83,89,83,84,89,84,21
217,COC,15,CDM,84,68,72,63,77,66,69,55,52,80,77,50,78,53,48,76,83,68,70,83,84,86,90,78,80,91,90,93,67,84,9,7,13,15,14,73,72,74,72,75,74,79,74,84,78,84,78,79,84,79,19
217,COC,18,CB,95,87,83,41,55,15,35,14,33,87,52,30,63,28,28,76,87,52,41,95,95,100,94,96,98,99,73,97,90,88,7,11,7,5,13,66,65,67,65,67,68,72,68,87,82,95,82,86,95,86,18
217,COC,8,GK,78,52,49,14,12,12,18,15,14,37,65,18,34,15,16,24,20,68,60,77,14,15,15,11,15,59,38,27,75,49,75,77,76,82,82,27,32,32,32,36,34,35,34,30,29,26,29,28,26,28,78
217,COC,13,CB,82,76,67,41,52,49,67,49,35,81,68,77,77,49,67,67,85,73,64,82,84,81,87,85,83,80,66,76,87,72,15,16,9,14,10,66,70,68,70,71,72,74,72,80,79,82,79,80,82,80,21
217,COC,15,LM,86,98,100,80,77,71,88,71,69,84,82,79,80,48,60,86,85,88,85,89,20,28,24,64,24,48,96,33,74,81,7,12,13,14,15,80,85,85,85,84,86,78,86,56,63,42,63,59,42,59,20
217,COC,18,ST,94,93,89,94,94,93,94,87,77,97,93,85,85,68,80,99,99,91,82,94,48,67,59,95,46,84,90,77,86,95,8,11,9,10,6,94,94,95,94,95,93,90,93,77,78,71,78,75,70,75,18
217,COC,14,CB,85,74,70,38,77,55,48,26,43,77,61,57,70,58,33,70,75,68,62,84,82,93,85,95,78,90,70,89,65,78,14,7,10,16,13,66,65,65,65,66,67,71,67,80,76,85,76,78,84,78,20
217,COC,12,GK,86,41,43,16,26,15,16,11,23,34,51,15,35,12,12,15,24,60,54,86,11,14,21,11,10,57,33,16,81,57,89,83,79,89,86,27,30,30,30,33,31,33,31,29,27,25,27,26,25,26,86
217,COC,11,CM,79,79,77,70,73,79,79,68,61,83,76,72,78,70,60,79,83,70,61,78,56,76,73,52,73,65,89,69,57,80,12,8,9,13,14,73,77,77,77,78,78,79,78,75,76,68,76,74,68,74,18
217,COC,18,ST,94,84,89,98,97,94,98,95,93,91,80,75,82,76,78,90,93,84,91,95,41,36,35,95,38,94,89,77,85,89,8,10,11,11,14,94,89,92,89,90,88,83,88,67,68,61,68,65,62,65,20
217,COC,14,CM,83,79,70,70,83,84,78,52,70,86,79,67,80,74,54,75,86,56,40,87,84,90,88,86,87,93,88,90,86,77,11,14,6,9,13,79,77,79,77,79,78,83,78,86,83,87,83,83,87,83,19
217,COC,16,ST,90,96,97,95,94,93,90,80,75,88,88,84,79,85,85,97,91,96,98,90,24,31,31,76,20,84,79,76,78,76,8,14,6,10,12,90,92,92,92,91,90,82,90,62,64,52,64,60,52,60,19
217,COC,18,LW,94,100,102,94,80,86,92,74,70,92,87,87,77,70,78,99,98,101,95,91,48,58,28,49,54,70,78,34,60,77,15,12,12,9,15,87,94,92,94,93,92,84,92,67,73,56,73,69,57,69,21
217,COC,11,GK,81,55,58,16,29,13,16,12,42,40,40,11,30,14,12,21,36,55,50,76,16,13,27,12,11,79,40,40,76,65,83,80,73,87,83,31,33,33,33,35,34,34,34,34,31,31,31,30,31,30,81
217,COC,16,CB,88,74,71,49,66,40,59,40,42,84,60,44,72,46,37,79,86,67,66,83,86,93,86,94,88,98,76,85,88,76,14,16,9,9,14,70,68,70,68,71,71,75,71,83,78,88,78,80,89,80,20
217,COC,16,RW,87,85,93,84,76,83,87,74,68,83,90,82,60,55,78,89,92,83,79,86,19,32,34,70,25,75,79,53,74,80,11,14,13,7,12,83,87,86,87,86,85,77,85,58,63,49,63,58,48,58,19
217,COC,18,CB,95,97,91,59,86,64,41,45,62,88,59,53,82,70,60,76,88,83,87,92,98,100,94,90,98,99,84,98,94,86,13,10,13,11,11,75,73,74,73,75,75,79,75,90,87,95,87,89,95,89,20
217,COC,10,CM,77,73,77,71,80,76,70,68,53,78,77,76,77,68,70,77,80,76,85,78,60,78,75,69,70,76,85,81,80,81,12,8,16,12,12,74,75,75,75,76,76,77,76,76,75,73,75,74,73,74,18
217,COC,14,CB,85,76,79,29,46,38,48,27,37,82,61,62,73,29,49,74,86,73,70,86,83,90,85,87,86,85,79,83,78,80,7,15,11,8,10,62,67,66,67,69,71,73,71,82,80,85,80,82,85,82,18
217,COC,13,ST,81,94,92,74,89,79,86,76,70,79,75,67,57,66,68,90,86,83,65,77,16,24,30,73,20,75,73,50,69,70,4,6,4,4,4,81,82,83,82,81,80,71,80,53,58,45,58,54,45,54,12
